MonthlyIncome,DebtRatio,age,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTime60-89DaysPastDueNotWorse,SeriousDlqin2yrs
1700.0,0.819517931,45,0,0,0
3776.0,0.004236166,73,0,0,0
5974.0,0.142426778,34,0,0,0
7500.0,0.547926943,46,0,0,0
6000.0,0.17613731,73,0,0,0
4637.0,1.260457094,58,0,0,0
5400.0,2622.0,29,0,0,0
3500.0,0.172807769,76,0,0,0
7663.0,0.233689979,71,0,0,0
5000.0,0.059788042,38,0,0,0
3800.0,0.002367798,38,0,0,1
4800.0,0.333263903,41,0,0,0
4200.0,0.295643894,62,0,0,0
17000.0,0.058761249,45,0,0,0
7000.0,0.209684331,57,0,0,0
5400.0,3707.0,43,0,0,0
4911.0,0.511604235,72,0,0,0
9900.0,0.108271892,56,0,0,0
5800.0,0.19220824,53,0,0,0
1030.0,0.77400582,42,0,0,0
8800.0,0.059993183,66,0,0,0
5200.0,0.196116132,28,0,0,0
7676.0,0.219747297,51,0,0,0
5400.0,2763.0,31,3,1,0
4500.0,0.085980893,35,0,0,0
7900.0,0.000253133,60,0,0,0
10525.0,0.315979479,41,0,0,0
1500.0,0.0,56,0,0,0
4420.0,0.308753676,44,0,0,0
8233.0,0.338231722,49,0,0,0
12916.0,0.527212201,54,0,0,0
11284.0,0.271333629,38,0,0,0
2607.0,0.677147239,82,0,0,0
5400.0,5088.0,44,0,0,0
14866.0,0.129481402,51,3,0,0
4500.0,0.529437903,66,0,0,0
4166.0,0.001919846,35,0,0,0
4500.0,0.031104199,77,0,0,0
1.0,25.0,29,0,0,0
4906.0,0.072141838,28,0,0,0
8500.0,0.135042936,39,0,0,0
5400.0,3451.0,75,0,0,0
1100.0,0.008174387,23,0,0,0
2606.0,0.347525892,26,1,1,0
4583.0,0.487565445,57,1,0,0
3500.0,0.201942302,39,0,0,0
2700.0,0.597926694,46,0,0,0
6750.0,0.033624648,60,1,0,0
800.0,0.049937578,63,0,0,0
5226.0,0.355079395,50,0,0,0
6250.0,0.066229403,33,1,0,0
2600.0,1.243752403,51,0,0,0
5400.0,2834.0,73,0,0,0
11908.0,0.198925183,50,0,0,0
2800.0,0.167083185,67,0,0,0
12800.0,0.371377236,51,0,0,0
3830.0,0.062907857,31,0,0,1
5400.0,0.0,68,0,0,0
4775.0,0.030360134,42,0,0,0
13370.0,0.539451051,46,0,0,0
4300.0,0.581260172,56,1,0,0
3159.0,0.011075949,87,0,0,0
4512.0,0.245512963,32,0,0,0
1.0,0.0,56,1,1,0
9370.0,0.00629602,59,0,0,0
5400.0,753.0,57,0,0,0
5400.0,7.0,82,0,0,0
7500.0,0.271030529,53,0,0,0
5400.0,2683.0,39,0,0,0
6167.0,0.190499351,48,0,1,0
2421.0,0.016102395,63,1,0,0
3208.0,1.592708009,41,0,0,0
0.0,116.0,66,0,0,0
12417.0,0.405459816,51,0,0,0
5392.0,0.38308919,54,0,0,0
5000.0,0.217156569,68,1,0,1
5400.0,16.0,80,0,0,0
6000.0,0.443592735,57,0,0,0
10000.0,0.532546745,40,0,0,0
8227.0,0.170879922,35,0,0,0
1900.0,0.316675434,27,1,0,1
6161.0,0.429406037,62,0,0,0
5400.0,21.0,85,0,0,0
3833.0,0.29342723,62,0,0,0
2083.0,0.219289827,31,0,0,0
2200.0,0.304407088,36,1,0,0
6000.0,0.219296784,44,0,0,0
4132.0,0.225018147,52,0,0,0
7083.0,1.003811406,57,0,0,0
1200.0,0.079100749,23,0,1,0
6300.0,0.130772893,53,0,0,0
11000.0,0.274793201,38,0,0,0
3150.0,0.005395113,93,0,0,0
5171.0,0.188128384,67,0,0,0
1800.0,1.397556913,53,0,0,0
6094.0,0.513535685,54,1,0,0
5321.0,0.361894025,47,0,0,0
3704.0,0.570040486,41,0,0,1
5400.0,1400.0,59,0,0,0
9417.0,0.287640688,55,0,0,0
7700.0,0.23737177,49,4,1,0
1600.0,0.219237976,26,0,1,1
10430.0,0.391716997,57,2,0,0
7708.0,0.02529511,42,0,0,0
17400.0,0.163266479,56,0,0,0
5400.0,39.0,84,0,0,0
0.0,41.0,48,0,0,0
8583.0,0.212837838,39,0,0,0
3250.0,0.278375884,74,1,0,0
4200.0,0.221375863,38,0,0,0
5630.0,0.295507015,59,0,0,0
20700.0,0.214385778,65,1,0,0
5916.0,0.023491634,63,0,0,0
1920.0,0.286829776,40,0,0,0
23250.0,0.001591329,60,0,0,0
7250.0,0.249896566,41,0,0,0
5477.0,0.403797006,63,0,0,0
5400.0,4550.0,56,2,0,0
12492.0,0.110782038,37,0,0,0
4662.0,0.207806133,58,0,0,0
10624.0,0.2176,55,0,0,0
3080.0,1.107108082,46,1,0,0
12600.0,0.218474724,47,0,0,0
7166.0,0.185851821,77,0,0,0
3200.0,0.079350203,82,0,0,0
2800.0,0.047126026,48,0,0,0
4479.0,0.359598214,65,0,0,0
4300.0,0.361311323,52,0,0,0
4391.0,0.761839709,35,1,1,0
5300.0,0.215431051,31,0,0,0
7749.0,0.387096774,49,0,0,0
1083.0,0.105166052,61,0,0,0
5400.0,1803.0,62,0,0,0
15833.0,0.241821397,70,0,0,0
5500.0,0.335393565,35,0,0,0
5400.0,1758.0,61,0,0,0
1500.0,0.35976016,24,0,0,0
9000.0,0.35851572,48,0,0,0
0.0,78.0,67,0,0,0
8539.0,0.117798595,63,1,0,0
9500.0,0.530891485,58,0,0,0
6150.0,0.301414404,64,1,0,0
5400.0,1090.0,61,0,0,0
5400.0,1451.0,43,0,0,0
7700.0,0.072587976,52,0,0,0
6500.0,0.578987848,58,1,0,0
5400.0,2774.0,49,0,0,0
5400.0,0.0,61,0,0,0
5400.0,3143.0,54,0,0,0
11100.0,0.321772813,67,0,0,0
4664.0,0.221650589,58,0,0,0
10400.0,0.271896933,66,0,0,0
9166.0,0.21228319,48,0,0,0
5400.0,1026.0,50,0,0,0
12910.0,0.444969406,54,0,0,0
5400.0,6260.0,68,0,0,0
5800.0,0.222203068,51,0,0,0
5400.0,2251.0,30,0,0,0
4850.0,0.93135436,33,0,0,0
4500.0,0.325483226,61,4,0,0
5400.0,2268.0,46,0,1,0
7700.0,0.221529671,67,0,0,0
8688.0,0.136839682,40,1,0,0
2500.0,0.00279888,88,0,0,0
17109.0,0.048217417,58,0,0,0
3975.0,0.142102616,29,0,0,0
1380.0,0.370745836,36,0,0,1
4600.0,0.222995001,58,0,0,0
20000.0,0.313234338,52,0,0,1
5400.0,45.0,71,0,0,0
3278.0,0.7715767,62,0,0,0
2982.0,0.086825344,44,0,1,0
7263.0,0.030561674,43,0,0,0
5400.0,1000.0,44,0,0,0
7000.0,0.336951864,66,0,0,0
5400.0,2717.0,51,0,0,0
9900.0,0.3002727,42,0,0,0
5400.0,3.0,85,0,0,0
8333.0,0.513318934,76,0,0,0
4519.0,0.01659292,45,1,0,0
5400.0,1773.0,30,0,0,0
3750.0,0.484404159,63,1,0,0
10600.0,0.344778794,65,0,0,0
5400.0,2835.0,64,0,0,0
5400.0,1653.0,72,0,0,0
2300.0,0.462842243,68,0,0,0
6057.0,0.095741169,64,0,0,0
5400.0,7.0,83,0,0,0
5400.0,11.0,63,0,0,0
5400.0,2168.0,50,2,0,0
4400.0,0.164053624,24,0,0,1
5100.0,0.189962752,30,1,0,0
7183.0,0.750835189,49,0,0,0
5400.0,1612.0,35,0,0,0
5400.0,591.0,89,0,0,0
5394.0,0.111584801,25,0,0,0
6000.0,0.321613064,47,0,0,0
10000.0,0.105489451,35,0,0,1
5400.0,1686.0,45,0,0,0
1.0,986.0,58,0,0,0
5400.0,10009.0,57,0,0,0
5527.0,0.253617945,53,0,0,0
12083.0,0.031032771,49,0,0,0
12328.0,0.419742072,68,1,0,0
21150.0,0.18930547,40,2,1,1
4166.0,0.297576194,91,0,1,1
4300.0,0.059521042,58,0,0,0
5400.0,316.0,54,0,0,0
5400.0,3189.0,48,0,0,0
3280.0,0.189576349,42,0,0,0
5400.0,1320.0,68,0,0,0
1961.0,1.150866463,30,0,0,0
17800.0,0.113252064,67,0,0,0
4506.0,0.557798979,47,2,0,0
3400.0,0.307556601,42,1,1,0
5750.0,0.282037906,34,2,1,0
5400.0,2604.0,52,0,0,0
5000.0,0.156368726,46,0,0,0
3400.0,0.749779477,82,1,0,0
820.0,0.001218027,23,0,0,0
3440.0,0.100842778,28,0,0,0
5400.0,4817.0,50,0,0,0
0.0,1128.0,31,0,0,0
0.0,1193.0,48,0,0,0
1465.0,0.584583902,62,0,0,0
3179.0,0.232389937,42,0,0,0
5380.0,0.318713994,43,0,0,0
5400.0,1521.0,53,0,0,0
8001.0,0.24243939,79,0,0,0
13200.0,0.0206045,65,0,0,0
6334.0,0.326124704,34,0,0,0
4972.0,0.327568872,71,0,0,0
6083.0,0.493096647,47,0,0,0
8080.0,0.005197377,51,0,0,0
4500.0,0.32970451,52,0,0,0
17100.0,0.307935208,42,0,0,0
2700.0,0.037023325,27,1,0,0
3750.0,0.577979206,40,0,0,0
5400.0,2315.0,63,0,0,0
4222.0,0.697371537,41,0,0,0
3166.0,0.248500158,50,0,0,0
10500.0,0.412627369,61,0,0,0
5421.0,0.283659166,33,0,0,0
7182.0,0.185855492,37,0,0,0
5400.0,500.0,68,0,0,0
5400.0,207.0,78,0,0,0
3100.0,0.610770719,45,0,0,0
4200.0,0.112830279,68,0,0,0
600.0,0.06156406,23,0,0,0
5400.0,2768.0,33,0,0,0
9000.0,0.483168537,49,0,0,0
5400.0,692.0,60,0,0,0
5400.0,1504.0,58,1,0,0
4622.0,0.075492105,50,0,0,0
5400.0,1654.0,72,0,0,0
5400.0,1669.0,68,0,0,0
21825.0,0.076789151,64,0,0,0
7000.0,0.004570776,80,0,0,0
3800.0,0.498553012,73,0,0,0
7404.0,0.419041188,46,0,0,0
7500.0,0.00239968,63,0,0,0
2550.0,1.05997648,59,0,0,0
17602.0,0.27052207,52,0,0,0
1600.0,0.01561524,35,0,0,0
1605.0,0.224782067,85,0,0,0
2000.0,0.540229885,34,1,1,0
5400.0,1272.0,83,0,0,0
5400.0,4886.0,60,0,0,0
5000.0,0.114977005,81,2,0,0
5500.0,0.266860571,67,0,0,0
4500.0,0.770939791,55,0,0,0
5400.0,474.0,62,0,0,0
5766.0,0.228194902,32,0,0,0
2500.0,1.56097561,35,0,0,0
8200.0,0.415802951,48,1,0,0
3000.0,0.002999,65,0,0,0
820.0,0.0,23,0,0,0
11054.0,0.205970149,64,0,0,0
9950.0,0.552205808,41,1,0,0
7000.0,0.300385659,47,0,0,0
929.0,0.078494624,22,0,0,0
30566.0,0.18497072,63,2,1,0
4000.0,0.789302674,52,3,2,1
5400.0,0.0,30,0,0,0
7011.0,0.14560753,55,0,0,0
6521.0,0.449248697,39,0,0,0
3940.0,0.239025628,54,0,0,0
1665.0,0.18907563,91,0,0,0
10097.0,0.755793226,73,0,0,0
2610.0,2.855610877,68,0,0,0
2166.0,0.824642363,31,0,0,0
14083.0,0.11971031,63,0,0,0
5000.0,0.00579884,66,1,0,0
6500.0,0.816335948,40,0,0,0
4864.0,0.411921891,44,0,0,0
375.0,0.311170213,31,0,0,0
5400.0,1155.0,75,0,0,0
9208.0,0.256813986,37,0,0,0
5400.0,0.0,85,0,0,0
5416.0,0.277275245,53,1,0,0
2000.0,0.291354323,66,2,0,0
4183.0,0.507409178,44,1,0,0
5416.0,0.002399852,34,0,0,0
5655.0,0.037305516,65,0,0,0
13616.0,0.504663289,52,0,0,0
6416.0,0.36668225,45,1,0,0
1000.0,0.200799201,61,0,0,0
2750.0,0.455107234,33,2,0,1
3873.0,0.102994321,26,0,0,0
2333.0,1.049700086,60,0,0,0
14500.0,0.605544445,40,0,0,0
5400.0,1849.0,61,0,0,0
14583.0,0.267484915,65,0,0,0
18466.0,0.001570369,73,0,0,0
5400.0,12.0,79,0,0,0
5441.0,0.065417126,26,0,0,0
5400.0,1728.0,32,0,0,0
5400.0,5852.0,60,0,0,0
20000.0,0.219439028,41,0,0,0
7665.0,0.381946256,61,0,0,0
5400.0,0.0,96,0,0,0
5166.0,0.258176892,54,0,0,0
4450.0,0.298809256,69,0,0,0
19916.0,0.155093639,60,0,0,0
2550.0,0.012152097,61,0,0,0
20000.0,0.10479476,64,0,0,0
4359.0,0.368348624,73,0,0,0
0.0,3583.0,56,0,0,0
8750.0,0.28671009,49,1,2,0
14850.0,0.282607232,60,0,0,0
9000.0,0.227085879,79,0,0,0
5400.0,26.0,47,0,0,0
5500.0,0.058171242,67,0,0,0
4000.0,0.171957011,35,1,0,1
6176.0,0.12805569,63,0,0,0
2916.0,0.551936921,67,0,0,0
5400.0,4241.0,53,0,0,0
5400.0,2007.0,49,3,0,0
2900.0,0.0,36,0,0,0
1517.0,0.810935441,46,0,0,0
15000.0,0.255382974,46,0,0,0
5400.0,3119.0,60,1,0,0
9300.0,0.306418665,48,0,0,0
15000.0,0.408706086,41,0,0,0
8195.0,0.320766227,42,0,0,0
8833.0,0.53294091,38,1,0,1
7053.0,0.05528778,58,0,0,0
1850.0,0.139384117,30,0,0,0
9100.0,0.294802769,39,0,0,0
5400.0,1925.0,68,0,0,0
4125.0,1.152932622,58,0,0,0
2347.0,0.394804089,54,0,0,0
5421.0,0.143489487,32,1,0,0
5400.0,431.0,64,0,0,0
200.0,0.592039801,23,0,0,0
7210.0,0.524337817,39,0,0,0
1000.0,0.096903097,71,0,0,0
5400.0,6340.0,65,0,0,0
8750.0,0.498000229,53,0,0,0
5400.0,5136.0,61,0,0,0
5100.0,0.224269751,59,0,0,0
932.0,1.980707395,44,0,0,0
3918.0,0.526664966,69,0,0,0
5400.0,2995.0,52,0,0,0
10200.0,0.294284874,42,0,0,0
12500.0,0.271018319,58,0,0,0
2420.0,0.299876084,64,0,1,0
3500.0,0.012567838,38,1,1,1
9300.0,0.480916031,65,1,0,0
7800.0,0.231508781,40,0,0,0
3050.0,0.789904949,73,0,0,0
6109.0,0.4,46,0,0,0
5400.0,1284.0,54,3,0,0
5400.0,1593.0,56,0,0,0
6621.0,0.584566596,43,0,0,0
10266.0,0.466543294,55,0,0,0
5000.0,0.449710058,62,0,0,0
13619.0,0.051688693,74,0,0,0
5400.0,3583.0,44,0,0,0
3466.0,0.0819152,30,2,0,0
5400.0,2501.0,42,0,0,0
5400.0,10437.0,47,0,0,0
11000.0,0.397963821,52,0,0,0
5400.0,2668.0,44,0,0,0
7550.0,0.49503377,51,0,0,0
5400.0,262.0,66,0,0,0
9445.0,0.31674783,31,0,0,0
5400.0,7.0,75,0,0,0
5400.0,154.0,47,0,0,0
4731.0,0.236475063,42,0,0,0
6120.0,0.293416108,40,0,2,1
5345.0,0.248784138,63,0,0,0
5400.0,0.0,39,98,98,0
1000.0,0.56043956,86,5,1,0
2000.0,0.020989505,34,0,0,0
5545.0,0.169311215,54,2,0,0
4166.0,0.445404368,55,0,0,0
4013.0,0.016940708,78,0,0,0
6600.0,0.446144524,52,0,0,0
3200.0,0.369259606,30,1,0,0
5400.0,382.0,69,0,0,0
6666.0,0.104544773,57,0,0,0
6444.0,0.275096974,35,0,0,0
10000.0,0.249275072,53,0,0,0
5583.0,0.311067335,49,0,0,0
2550.0,1.624460996,66,0,0,0
7708.0,0.248800104,53,0,0,0
8625.0,0.324947832,41,0,0,0
10400.0,0.078165561,54,0,0,0
6348.0,0.15230745,64,0,0,0
16000.0,0.090119368,64,0,0,0
1409.0,3.292907801,37,0,0,0
6400.0,0.078581472,46,0,0,0
6250.0,0.00255959,92,0,0,0
5300.0,0.121863799,34,0,0,0
5400.0,1252.0,50,0,0,0
7700.0,0.764446176,34,0,0,0
7500.0,0.198640181,57,0,0,0
3944.0,0.559188847,44,0,0,0
7386.0,0.330039258,66,0,0,0
0.0,371.0,26,0,0,0
7107.0,0.126195836,56,0,0,0
5400.0,1043.0,67,0,0,0
1917.0,0.232533889,26,0,0,0
5098.0,0.170817807,43,0,0,0
13200.0,0.272858117,32,1,0,0
10613.0,0.081872998,51,0,0,0
5936.0,0.065352872,51,0,0,0
1200.0,0.534554538,59,0,0,0
5400.0,4936.0,29,2,0,0
5400.0,1867.0,62,0,0,0
3375.0,0.291469194,35,3,0,0
5028.0,0.447405051,37,0,0,0
5400.0,1509.0,54,1,1,1
7450.0,0.114481278,42,0,0,0
2916.0,0.042509427,36,0,0,0
4500.0,0.022661631,41,0,1,1
6250.0,0.609182531,48,0,0,0
5400.0,1258.0,64,0,0,0
13964.0,0.120014322,68,0,0,0
5400.0,37.0,67,0,0,0
5400.0,101.0,50,0,0,0
5422.0,0.281947262,69,0,0,0
5285.0,0.001135074,91,0,0,0
4000.0,0.134216446,34,2,0,0
8000.0,0.34495688,67,0,0,0
1700.0,1.366255144,52,2,0,1
5425.0,0.016033911,74,0,0,0
3000.0,0.154948351,62,0,0,0
40150.0,0.255983662,37,1,0,0
5753.0,0.401459854,45,0,0,0
7500.0,0.130115985,53,1,0,0
2000.0,0.0,74,0,0,0
8449.0,0.273846154,53,0,0,0
6211.0,0.303605924,60,0,0,0
11400.0,0.197526533,61,0,0,0
5400.0,1551.0,60,0,0,0
5400.0,107.0,65,0,0,0
8980.0,0.368667186,39,0,0,0
8100.0,0.132082459,34,1,2,1
6500.0,0.371327488,40,0,0,0
9000.0,0.205754916,67,0,0,0
3736.0,0.024351084,30,2,0,0
7960.0,0.684336139,54,0,0,0
5800.0,0.078262369,63,0,0,0
5400.0,0.073690057,28,0,0,0
5400.0,185.0,31,0,0,0
2000.0,1.155922039,51,0,0,0
5400.0,295.0,41,0,0,0
5166.0,0.335591252,67,1,0,1
2666.0,0.186351706,80,0,1,0
10834.0,0.289063221,46,0,0,0
5950.0,0.505293228,54,0,0,0
10129.0,0.112635735,58,0,0,0
9400.0,0.516753537,67,1,0,0
5400.0,399.0,55,0,0,0
5470.0,0.26558216,42,0,0,0
3750.0,0.793655025,48,1,0,0
5400.0,3152.0,47,0,0,0
7243.0,0.379072336,66,0,0,0
3378.0,0.444214265,57,0,0,0
4200.0,0.0,34,0,0,0
5400.0,1635.0,63,1,3,1
1865.0,0.011254019,27,1,0,0
820.0,0.0,24,0,0,0
9800.0,0.499744924,58,0,0,0
3938.0,0.547347042,59,0,0,0
6640.0,0.785423882,50,0,0,0
8350.0,0.133516944,46,1,0,0
13250.0,0.169798506,66,0,0,0
6381.0,0.161861485,55,0,0,0
7349.0,0.757414966,43,0,0,0
1921.0,1.197710718,39,0,1,1
5400.0,1255.0,44,0,0,1
4600.0,0.288415562,39,0,0,0
5400.0,57.0,80,0,0,0
5400.0,129.0,29,0,1,1
7700.0,0.40397351,61,0,1,0
3298.0,0.325250076,52,0,0,0
5782.0,0.24450977,61,1,0,0
3299.0,0.166363636,66,0,0,0
5400.0,0.0,81,0,0,0
9449.0,0.208359788,33,1,0,1
8200.0,0.219973174,37,0,0,0
9200.0,0.35702641,39,0,0,0
5400.0,173.0,81,0,0,0
898.0,0.04894327,24,0,0,0
5400.0,2018.0,58,2,1,1
5583.0,0.661891117,47,0,0,0
7000.0,0.415226396,35,0,0,0
7165.0,0.117359754,42,0,0,0
6717.0,0.965019351,52,2,0,0
4350.0,0.313491151,77,0,0,0
2700.0,1.103295076,53,0,0,0
4311.0,0.0,32,0,0,0
2471.0,1.259708738,57,0,0,0
4333.0,0.270881403,30,1,0,0
2540.0,0.170798898,50,0,0,0
3833.0,0.10172144,59,0,0,0
8166.0,0.070160402,45,1,0,0
6633.0,0.237111848,67,0,0,0
5038.0,0.403254614,66,0,0,0
6666.0,0.294585271,49,0,0,0
3500.0,0.597543559,57,0,0,0
5400.0,673.0,70,0,0,0
3675.0,0.100924918,27,0,0,0
3350.0,1.293942107,44,0,0,0
7216.0,0.182901483,34,0,0,0
5400.0,565.0,49,0,0,0
6000.0,0.047325446,23,0,1,0
3800.0,0.458300447,50,0,0,0
5400.0,505.0,49,0,0,0
1.0,174.5,32,0,0,0
7000.0,0.197828882,38,0,0,0
5400.0,3942.0,40,0,0,0
5299.0,0.464339623,52,0,0,0
5833.0,0.523654439,45,0,0,0
13500.0,0.127175765,44,0,0,0
7700.0,0.098688482,71,0,0,0
2560.0,0.03006638,73,0,0,0
2300.0,0.02259887,76,0,0,0
2150.0,0.027429103,22,0,0,0
4600.0,0.852858074,32,2,0,0
3000.0,0.422192602,55,0,0,0
4145.0,0.002894356,68,0,1,0
5400.0,3004.0,72,0,0,0
9000.0,0.11798689,62,0,0,0
3150.0,0.042526182,70,0,0,0
8858.0,0.444406818,50,0,0,0
19500.0,0.127942157,60,0,0,0
5400.0,82.0,78,1,0,0
3800.0,0.322546698,31,0,0,0
7333.0,0.003408781,75,0,0,0
7201.0,0.288392113,45,2,0,0
6533.0,0.265534129,61,0,0,0
8000.0,0.197725284,38,0,0,0
6500.0,0.056606676,27,0,0,0
12750.0,0.198415811,62,0,0,0
5550.0,0.421905963,30,4,0,0
2300.0,0.162972621,68,0,0,0
13200.0,0.211802136,45,1,1,1
5400.0,18.0,58,0,0,0
5400.0,3176.0,50,0,0,0
833.0,0.910071942,84,0,0,0
5400.0,404.0,70,0,0,0
6678.0,0.742925588,69,0,0,0
11093.0,0.228862448,44,0,0,0
3496.0,0.08950529,86,0,0,0
8287.0,0.275217181,39,0,0,0
2782.0,0.0,28,0,0,0
5400.0,14.0,82,0,0,0
2500.0,0.0,37,0,0,0
22483.0,0.33672834,57,0,0,0
1800.0,0.985008329,72,0,0,0
5400.0,4457.0,50,0,0,0
1600.0,0.00062461,24,0,0,0
0.0,1228.0,71,0,0,0
4500.0,0.20262164,55,0,0,0
5400.0,27.0,27,0,0,0
10300.0,0.28414717,57,0,0,0
5400.0,619.0,43,0,1,1
7748.0,0.006194348,62,0,0,0
5400.0,1181.0,31,0,0,0
5400.0,873.0,59,0,0,0
3000.0,0.247584139,50,2,0,0
5400.0,2602.0,49,0,0,0
6000.0,0.319946676,28,0,0,0
3645.0,0.094624246,26,1,1,0
7500.0,0.227702973,44,0,0,0
5346.0,0.637179727,46,0,0,0
7600.0,0.250361795,52,0,0,0
1530.0,0.418027433,53,0,0,0
14600.0,0.30059585,58,1,0,0
2850.0,0.323746054,31,0,0,0
1400.0,1.160599572,46,1,0,0
5400.0,4522.0,52,0,0,0
3258.0,0.183798711,28,0,0,0
5400.0,1823.0,62,1,0,0
11085.0,0.288020927,61,0,0,0
4583.0,0.10078534,59,0,0,0
5208.0,0.329237858,47,0,0,0
2950.0,0.256523212,39,0,0,0
10083.0,0.346985323,39,0,0,0
5400.0,47.0,53,0,0,0
5120.0,0.341144308,68,0,0,0
26500.0,0.263424022,46,0,0,0
7765.0,0.106361061,44,0,0,0
2910.0,0.209206458,38,0,0,0
9750.0,0.141318839,56,2,0,0
4350.0,0.047805102,52,0,0,0
6800.0,0.375385973,60,4,1,1
3000.0,0.172942353,32,1,0,0
9490.0,0.271625751,36,0,0,0
7666.0,0.393635059,37,1,0,0
2690.0,0.256781865,49,0,0,0
4800.0,0.662778588,67,0,0,0
5400.0,247.0,72,0,0,0
5884.0,0.14902294,61,0,0,0
6082.0,0.118691435,77,0,0,0
6500.0,0.269804645,42,0,0,0
15950.0,0.228825779,55,0,0,0
1800.0,0.007773459,23,0,0,0
4056.0,0.573330047,70,0,0,0
5400.0,1225.0,60,0,0,0
9375.0,0.238481229,35,0,0,0
6716.0,0.554563049,72,0,0,0
2200.0,0.016356202,68,0,0,0
4000.0,0.031992002,33,0,0,0
11769.0,0.456839422,35,0,0,0
7886.0,0.088373272,31,0,0,0
4250.0,1.205833921,55,0,0,0
3500.0,0.046558126,52,0,0,0
4557.0,0.007678806,45,1,0,0
4687.0,0.24253413,53,2,0,0
6250.0,0.587266037,31,0,0,0
2200.0,0.603816447,32,0,0,0
10934.0,0.32528578,59,0,0,0
5400.0,3570.0,59,0,0,0
10500.0,0.096181316,50,0,0,0
4922.0,0.285598212,46,0,0,0
7016.0,0.000427533,48,0,0,0
4460.0,0.675857431,49,0,0,0
16700.0,0.183761451,69,0,0,0
0.0,781.0,70,0,0,0
2610.0,0.015319801,45,2,1,0
6000.0,0.28761873,72,0,0,0
3500.0,0.475864039,31,0,0,0
9100.0,0.534227008,55,0,0,0
8833.0,0.319107992,43,0,0,0
3233.0,0.256029685,73,0,0,0
3140.0,0.042343203,76,0,0,0
3048.0,0.094457199,75,0,0,0
5400.0,1769.0,58,0,0,0
5666.0,0.215987295,54,0,0,0
16000.0,0.201299919,61,0,0,0
3772.0,0.537503313,44,0,0,1
855.0,2.190420561,48,0,0,0
5400.0,782.0,83,0,0,0
2000.0,0.910544728,44,0,0,0
4600.0,0.405998696,41,1,1,0
5400.0,630.0,48,0,0,0
13000.0,0.128682409,63,0,0,0
2833.0,1.061397318,32,0,0,0
6666.0,0.299535023,41,1,0,0
15416.0,0.177012389,49,0,0,0
5500.0,0.563170333,59,0,0,0
3000.0,0.620126624,56,0,0,0
9433.0,0.25991096,42,1,1,1
3750.0,0.38496401,68,0,0,0
2826.0,0.320834807,53,0,0,0
7439.0,0.24233871,46,1,1,0
9877.0,0.203077546,61,0,0,0
5400.0,6066.0,55,0,0,0
15000.0,0.400039997,45,3,0,0
3949.0,0.106835443,62,0,0,0
5400.0,589.0,28,2,0,0
500.0,0.45508982,27,0,0,0
5000.0,0.190361928,34,0,0,0
5940.0,0.525837401,51,0,0,0
8333.0,0.484401248,38,1,0,0
5000.0,0.00139972,71,0,0,0
7000.0,0.480074275,57,0,0,0
4666.0,0.001499893,67,0,0,0
5441.0,4.766078648,62,2,1,0
8333.0,0.114230862,71,0,0,0
5400.0,25.0,82,0,0,0
3680.0,0.07008965,27,0,0,0
6500.0,0.301184433,42,3,0,1
6600.0,0.390849871,31,0,0,0
4163.0,0.1753122,36,0,1,0
560.0,2.385026738,77,0,0,0
3998.0,0.459864966,33,1,0,0
0.0,6784.0,43,2,0,0
3466.0,0.051918085,32,0,0,0
5400.0,2933.0,54,0,0,0
10500.0,0.012570231,41,0,0,0
3000.0,0.384871709,62,0,0,0
5200.0,0.155162469,67,0,0,0
1.0,255.5,44,0,0,0
5400.0,3980.0,37,1,0,0
5400.0,15.0,57,0,0,0
5400.0,0.0,66,0,0,0
13000.0,0.119375433,75,0,0,0
10000.0,0.163783622,46,0,0,0
8400.0,0.08249018,33,3,1,1
7500.0,0.469404079,38,0,0,0
5400.0,1646.0,40,2,0,0
3333.0,0.794541092,58,0,0,0
4885.0,0.182562423,39,0,0,0
4916.0,0.04575961,74,0,0,0
2050.0,0.477328133,49,0,0,0
5400.0,2209.0,71,0,0,0
5583.0,0.404548711,37,0,0,0
5182.0,0.365039552,44,0,0,0
1920.0,0.157209787,27,0,0,0
192.0,6.471502591,32,2,0,0
5400.0,8.0,64,0,0,0
3650.0,0.635442345,33,4,0,0
2112.0,0.922858495,44,1,0,0
5400.0,80.0,73,1,0,0
5400.0,2214.0,66,0,0,0
4000.0,0.341164709,47,0,0,0
10830.0,0.367186779,56,0,0,0
3805.0,0.191539674,57,0,0,0
10500.0,0.084277688,78,0,0,0
2500.0,1.011595362,56,2,1,1
5000.0,0.49870026,88,1,0,0
2800.0,0.020349875,34,0,0,1
250.0,1.422310757,34,0,0,0
9783.0,0.422526574,30,0,0,0
4000.0,0.516870782,59,1,0,0
1703.0,0.166666667,24,0,0,0
4000.0,0.650087478,56,0,0,0
5400.0,1516.0,49,0,0,0
12500.0,0.355171586,45,1,0,0
1860.0,0.525523912,41,0,0,0
6000.0,0.561406432,49,0,0,0
6284.0,0.109944312,45,0,0,0
8100.0,0.421059129,43,0,0,0
4900.0,0.620077535,47,1,0,0
7416.0,0.810435486,50,0,0,0
1094.0,0.84109589,56,2,0,0
3025.0,0.940846001,56,0,0,1
5400.0,2909.0,31,2,0,1
5400.0,4138.0,61,0,0,0
5000.0,0.004999,35,0,0,0
7573.0,0.083311328,31,0,0,0
